"","BKS #","DATE","COL","SPECIES","LOCALITY"
"1",1168,"36659","BKS","C. arizonae","AZ: Cochise Co., Blue Sky Rd, N of SR 186, SE Willcox"
"2",1169,"36659","BKS","G. wislizenii","AZ: Cochise Co., Blue Sky Rd, N of SR 186, SE Willcox"
"3",1170,"36659","BKS","G. wislizenii","AZ: Cochise Co., Blue Sky Rd, N of SR 186, SE Willcox"
"4",1171,"36659","BKS","P. cornutum","AZ: Cochise Co., Blue Sky Rd, N of SR 186, SE Willcox"
"5",1172,"36690","BKS","C. arizonae","AZ: Cochise Co., Twin Lakes"
"6",1173,"36690","BKS","C. arizonae","AZ: Cochise Co., Twin Lakes"
"7",1174,"36690","BKS","C. arizonae","AZ: Cochise Co., Ex. 336, immediately N of I-10"
"8",1175,"36690","BKS","C. uniparens","AZ: Cochise Co., SR 186 at Fort Bowie Rd."
"9",1176,"36691","BKS","C. arizonae","AZ: Cochise Co., SR 186, 3.8 mi SE Willcox"
"10",1177,"36691","BKS","C. uniparens","AZ: Cochise Co., Moser Rd at Kan. Sett. Rd."
"11",1178,"36696","BKS","C. uniparens","AZ: Cochise Co., San Pedro River at Charleston"
"12",1179,"36696","BKS","C. uniparens","AZ: Cochise Co., San Pedro River at Fairbank"
"13",1180,"1-2 JUL 00","BKS","B. microscaphus","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"14",1181,"1-2 JUL 00","BKS","B. microscaphus","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"15",1182,"1-2 JUL 00","BKS","B. microscaphus","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"16",1183,"1-2 JUL 00","BKS","B. microscaphus","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"17",1184,"1-2 JUL 00","BKS","B. microscaphus","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"18",1185,"1-2 JUL 00","BKS","B. microscaphus","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"19",1186,"1-2 JUL 00","BKS","B. microscaphus","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"20",1187,"1-2 JUL 00","BKS","B. microscaphus","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"21",1188,"1-2 JUL 00","BKS","C. uniparens","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"22",1189,"1-2 JUL 00","BKS","C. uniparens","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"23",1190,"1-2 JUL 00","BKS","C. velox","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"24",1191,"36709","BKS","C. velox","AZ: Yavapai Co., Sundog Ranch Rd along Granite Creek, N Prescott"
"25",1192,"36707","PSH","Hybrid? (C. spp)","AZ: Cochise Co., Railroad Rd, 3 mi W Willcox [poss. C. arizonae X C. uniparens]"
"26",1193,"36707","PSH","Hybrid? (C. spp)","AZ: Cochise Co., Kansas Sett. Rd, 10 mi so SR 186? [poss. C. arizonae X C. uniparens]"
"27",1194,"36707","PSH","Hybrid? (C. spp)","AZ: Cochise Co., Kansas Sett. Rd, 10 mi so SR 186? [poss. C. arizonae X C. uniparens]"
"28",1195,"36716","MAF","S. obesus","AZ: Maricopa Co., A mtn, Tempe Campus"
"29",1196,"36725","BKS","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"30",1197,"36725","BKS","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"31",1198,"36725","BKS","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"32",1199,"36725","BKS","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"33",1200,"36724","BKS","C. arizonae","AZ: Graham Co., Ft. Grant Rd, 23 mi N Willcox"
"34",1201,"36724","BKS","C. arizonae","AZ: Graham Co., Ft. Grant Rd, 23 mi N Willcox"
"35",1202,"36724","BKS","C. arizonae","AZ: Graham Co., Ft. Grant Rd, 23 mi N Willcox"
"36",1203,"36725","BKS","C. uniparens","AZ: Graham Co., Ash Cr. Rd, 1.2 mi W intersection with Ft. Gr. Rd"
"37",1204,"36725","BKS","C. uniparens","AZ: Graham Co., Ash Cr. Rd, 1.2 mi W intersection with Ft. Gr. Rd"
"38",1205,"36725","BKS","C. uniparens","AZ: Graham Co., Ash Cr. Rd, 1.2 mi W intersection with Ft. Gr. Rd"
"39",1206,"36725","BKS","C. uniparens","AZ: Graham Co., Ash Cr. Rd, 1.2 mi W intersection with Ft. Gr. Rd"
"40",1207,"36725","BKS","C. uniparens","AZ: Graham Co., Ash Cr. Rd, 1.2 mi W intersection with Ft. Gr. Rd"
"41",1208,"36725","BKS","C. uniparens","AZ: Cochise Co., Willcox (Days Inn, ex. 340)"
"42",1209,"36726","BKS","C. uniparens","AZ: Cochise Co., SR 191 at Cochise"
"43",1210,"36726","BKS","C. uniparens","AZ: Cochise Co., SR 191 at Apache Gen. Station"
"44",1211,"36773","MAF","B. woodhousii","NM: Dona Ana Co., Engle Rd, Las Cruces"
"45",1212,"36778","BKS","S. obesus","AZ: Maricopa Co., So Mtns"
"46",1213,"36778","BKS","S. obesus","AZ: Maricopa Co., So Mtns"
"47",1214,"36778","BKS","S. obesus","AZ: Maricopa Co., So Mtns"
"48",1215,"36778","BKS","S. obesus","AZ: Maricopa Co., So Mtns"
"49",1216,"36778","BKS","S. obesus","AZ: Maricopa Co., So Mtns"
"50",1217,"36778","BKS","S. obesus","AZ: Maricopa Co., So Mtns"
"51",1218,"36778","BKS","S. obesus","AZ: Maricopa Co., So Mtns"
"52",1219,"44986","CLeary","B. americanus","OK: Cleveland Co., Slaughterhouse Rd at Cleveland and Pottawatome Co. line"
"53",1220,"44986","CLeary","B. americanus","OK: Cleveland Co., Slaughterhouse Rd at Cleveland and Pottawatome Co. line"
"54",1221,"44986","CLeary","B. americanus","OK: Cleveland Co., Slaughterhouse Rd at Cleveland and Pottawatome Co. line"
"55",1222,"37432","BKS","C. arizonae","AZ: Cochise Co., Twin Lakes (610547, 3566454)"
"56",1223,"37432","BKS","Hybrid? (C. sp)","AZ: Cochise Co., Moser Rd (617596, 3557791)[poss. C. arizonae X C. uniparens]"
"57",1224,"37432","BKS","Hybrid? (C. sp)","AZ: Cochise Co., Moser Rd (617596, 3557791)[poss. C. arizonae X C. uniparens]"
"58",1225,"37432","BKS","C. uniparens","AZ: Cochise Co., Moser Rd (617596, 3557791)[poss. C. arizonae X C. uniparens]"
"59",1226,"37433","BKS","C. uniparens","AZ: Cochise Co., SR 191 at Kan. Sett. Rd (615461, 3530349)"
"60",1227,"37433","BKS","C. uniparens","AZ: Cochise Co., SR 191 at Kan. Sett. Rd (615461, 3530349)"
"61",1228,"37434","BKS","C. arizonae","AZ: Cochise Co., 0.5 mi N ex 340 of I-10, N of Stout’s (609115, 3572144)"
"62",1229,"37434","BKS","C. arizonae","AZ: Cochise Co., 0.5 mi N ex 340 of I-10, N of Stout’s (609115, 3572144)"
"63",1230,"37434","BKS","C. uniparens","AZ: Cochise Co., 0.5 mi N ex 340 of I-10, N of Stout’s (609115, 3572144)"
"64",1231,"37499","BKS","C. uniparens","NM: Hidalgo Co., SR 70 about 15 mi NW Lordsberg (698159, 3600437)"
"65",1232,"37499","BKS","C. uniparens","NM: Hidalgo Co., SR 70 about 15 mi NW Lordsberg (698159, 3600437)"
"66",1233,"37500","BKS","C. uniparens","AZ: Graham Co., Ft. Grant Rd, 2 mi S Bonita (596431, 3600142)"
"67",1234,"37750","BKS","C. uniparens","NM: Hidalgo Co., SR 338, 6 mi S I-10 (700049, 3563093)"
"68",1235,"37750","BKS","C. uniparens","NM: Hidalgo Co., SR 338, 3 mi S I-10 (700035, 3567138)"
"69",1236,"37751","BKS","C. uniparens","NM: Hidalgo Co., SR 80, S SR 9 (685820, 3532299)"
"70",1237,"37751","BKS","C. uniparens","AZ: Cochise Co., SR 191, S McNeil (630466, 3483931)"
"71",1238,"37751","BKS","C. uniparens","AZ: Cochise Co., SR 80 at Rucker Cyn Rd (667105, 3496668)"
"72",1239,"37751","BKS","C. uniparens","AZ: Cochise Co., SR 80 at Price Cyn Rd (671199, 3500960)"
"73",1240,"37751","BKS","C. uniparens","AZ: Cochise Co., SR 80 at Price Cyn Rd (671199, 3500960)"
"74",1241,"37752","BKS","hybrid? (C. sp)","AZ: Cochise Co., Airport NW of Willcox (604809, 3567878) [poss. C. arizonae X C. uniparens]"
"75",1242,"37752","BKS","C. uniparens","AZ: Cochise Co., Airport NW of Willcox (604809, 3567878) [poss. C. arizonae X C. uniparens]"
"76",1243,"37752","BKS","C. uniparens","AZ: Cochise Co., Ex. 340, I-10, 0.5 mi N Stout’s (609115, 3571316)"
"77",1244,"37752","BKS","C. uniparens","AZ: Cochise Co., Ex. 340, I-10, 0.5 mi N Stout’s (609115, 3571316)"
"78",1245,"37752","BKS","C. uniparens","AZ: Cochise Co., Moser Rd (617596, 3557791)"
"79",1246,"37752","BKS","hybrid? (C. sp)","AZ: Cochise Co., Moser Rd (617596, 3557791)[poss. C. arizonae X C. uniparens]"
"80",1247,"37752","BKS","C. uniparens","AZ: Cochise Co., Moser Rd (617596, 3557791)[poss. C. arizonae X C. uniparens]"
"81",1248,"37765","BKS","C. arizonae","AZ: Cochise Co., Twin Windmills, S ex. 336 on I-10 (606032, 3564493)"
"82",1249,"37751","BKS","T. nigriceps","AZ: Cochise Co., N ex. 336 on I-10"
"83",1250,"37765","BKS","hybrid? (C. sp)","AZ: Cochise Co., Moser Rd (617596, 3557791)[poss. C. arizonae X C. uniparens]"
"84",1251,"37765","BKS","C. arizonae","AZ: Cochise Co., Moser Rd (617596, 3557791)"
"85",1252,"37765","BKS","C. uniparens","AZ: Cochise Co., Moser Rd (617596, 3557791)"
"86",1253,"37765","BKS","C. arizonae","AZ: Cochise Co., Ash Creek Rd (593681, 3593729)"
"87",1254,"37765","BKS","C. uniparens","AZ: Cochise Co., Ash Creek Rd (593681, 3593729)"
"88",1255,"37765","BKS","C. arizonae","AZ: Graham Co., Ft. Grant Rd, 23 mi N Willcox (596466, 3597736)"
"89",1256,"37765","BKS","C. arizonae","AZ: Graham Co., Ft. Grant Rd, 23 mi N Willcox (596466, 3597736)"
"90",1257,"37765","BKS","C. exsanguis?","AZ: Graham Co., Ft. Grant Rd, 23 mi N Willcox (596466, 3597736)"
"91",1258,"37766","BKS","hybrid? (C. sp)","AZ: Graham Co., 1.2 mi W Bonita (595206, 3607484) [poss. C. arizonae X C. uniparens]"
"92",1259,"37766","BKS","C. uniparens","AZ: Graham Co., 1.2 mi W Bonita (595206, 3607484) [poss. C. arizonae X C. uniparens]"
"93",1260,"37766","BKS","hybrid? (C. sp)","AZ: Graham Co., 1.2 mi W Bonita (595206, 3607484) [poss. C. arizonae X C. uniparens]"
"94",1261,"37766","BKS","C. arizonae","AZ: Graham Co., 3.5 mi S Bonita (595953, 3600345)"
"95",1262,"37766","BKS","C. exsanguis?","AZ: Graham Co., 3.5 mi S Bonita (595953, 3600345)"
"96",1263,"37762","PSH","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"97",1264,"37762","PSH","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"98",1265,"37762","PSH","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"99",1266,"37762","PSH","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"100",1267,"37762","PSH","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"101",1267,"37762","PSH","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"102",1268,"37762","PSH","C. arizonae","AZ: Cochise Co., Twin Lakes, 2 mi SW Willcox"
"103",1269,"37786","BKS","C. uniparens","AZ: Graham Co., High Crk. Rd, east (590114, 3604199)"
"104",1270,"37786","BKS","C. uniparens","AZ: Graham Co., High Crk. Rd, east (590114, 3604199)"
"105",1271,"37786","BKS","C. uniparens","AZ: Graham Co., High Crk. Rd, east (590114, 3604199)"
"106",1272,"37786","BKS","C. uniparens","AZ: Graham Co., High Crk. Rd, west (584312, 3602417)"
"107",1273,"37786","BKS","C. uniparens","AZ: Graham Co., High Crk. Rd, west (584312, 3602417)"
"108",1274,"37786","BKS","C. uniparens","AZ: Graham Co., Wells Rd (585197, 3599891)"
"109",1275,"37786","BKS","C. uniparens","AZ: Graham Co., Wells Rd (585197, 3599891)"
"110",1276,"37787","BKS","C. tigris","AZ: Cochise Co., Fan Rd (645755, 3582169)"
"111",1277,"37787","BKS","C. tigris","AZ: Cochise Co., Fan Rd (645755, 3582169)"
"112",1278,"37787","BKS","C. uniparens","NM: Hidalgo Co., Gary, I-10 (704680, 3577787)"
"113",1279,"37787","BKS","C. tigris","NM: Hidalgo Co., SR 464  (713967, 3591239)"
"114",1280,"37787","BKS","C. tigris","NM: Hidalgo Co., SR 464  (713967, 3591239)"
"115",1281,"37787","BKS","C. tigris","NM: Hidalgo Co., SR 464  (713967, 3591239)"
"116",1282,"37787","BKS","C. tigris","NM: Hidalgo Co., SR 464  (713967, 3591239)"
"117",1283,"37787","BKS","C. uniparens","NM: Grant Co., ex 42 on I-10 (743637, 3567046)"
"118",1284,"37787","BKS","C. uniparens","NM: Grant Co., SR 146 (753249, 3558469)"
"119",1285,"37788","BKS","C. uniparens","AZ: Cochise Co., County Rd east (599241, 3588095)"
"120",1286,"37788","BKS","C. uniparens","AZ: Cochise Co., County Rd east (599241, 3588095)"
"121",1287,"37788","BKS","C. uniparens","AZ: Cochise Co., County Rd west (595296, 3588058)"
"122",1288,"37788","BKS","C. uniparens","AZ: Cochise Co., County Rd west (595296, 3588058)"
"123",1289,"45080","PSH","C. uniparens","NM: Grant Co., Hachita"
"124",1290,"37788","BKS","C. uniparens","AZ: Graham Co., Ash Crk Rd West (591540, 3595647)"
"125",1291,"37788","BKS","C. arizonae","AZ: Cochise Co., Twin Windmills, S ex. 336 on I-10 (606032, 3564493)"
"126",1292,"37808","BKS","C. uniparens","AZ: Cochise Co., W side Willcox Playa (603202, 3556329)"
"127",1293,"37808","BKS","C. uniparens","AZ: Cochise Co., SR 186 6 mi S Willcox (616443, 3563040)"
"128",1294,"37808","BKS","C. uniparens","AZ: Cochise Co., SR 186 6 mi S Willcox (616443, 3563040)"
"129",1295,"37808","BKS","C. uniparens","AZ: Cochise Co., SR 186 6 mi S Willcox (616443, 3563040)"
"130",1296,"37808","BKS","C. arizonae","AZ: Cochise Co., Twin Windmills, S ex. 336 on I-10 (606032, 3564493)"
"131",1297,"37808","BKS","C. arizonae","AZ: Cochise Co., Twin Windmills, S ex. 336 on I-10 (606032, 3564493)"
"132",1298,"37808","BKS","C. arizonae","AZ: Cochise Co., N ex 336 on I-10 (605225, 3565092)"
"133",1299,"37808","BKS","C. arizonae","AZ: Cochise Co., N ex 336 on I-10 (605225, 3565092)"
"134",1300,"37809","BKS","Aspidosce.  uniparens","AZ: Cochise Co., Birch Rd (614629, 3538446)"
"135",1301,"37809","BKS","Aspidosce.  uniparens","AZ: Cochise Co., Birch Rd (614629, 3538446)"
"136",1302,"37809","BKS","Aspidosce.  uniparens","AZ: Cochise Co., Baker Rd (613704, 3546468)"
"137",1303,"37809","BKS","A. arizonae","AZ: Cochise Co., Railroad Rd West (607565, 3564043)"
"138",1304,"37809","BKS","A. arizonae","AZ: Cochise Co., Railroad Rd West (607565, 3564043)"
"139",1305,"37809","BKS","A. tigris","AZ: Cochise Co., SR 82, 1.o mi W jct with SR 80 (584123, 3512681)"
"140",1306,"37809","BKS","A. uniparens","AZ: Cochise Co., Airport Rd, NW Willcox (600635, 3568809)"
"141",1307,"37809","BKS","A. uniparens","AZ: Cochise Co., Ex. 340, I-10, 0.5 mi N Stout’s (609115, 3571316)"
"142",1308,"37809","BKS","A. uniparens","AZ: Cochise Co., Ex. 340, I-10, 0.5 mi N Stout’s (609115, 3571316)"
"143",1309,"37821","BKS","A. uniparens","AZ: Yavapai Co., Indian Ruin Rd (358836, 3849805)"
"144",1310,"37821","BKS","A. flagellicauda","AZ: Yavapai Co., Indian Ruin Rd (358836, 3849805)"
"145",1311,"37821","BKS","A. velox?","AZ: Yavapai Co., Indian Ruin Rd (358836, 3849805)"
"146",1312,"37821","BKS","A. velox?","AZ: Yavapai Co., Indian Ruin Rd (358836, 3849805)"
"147",1313,"37821","BKS","A. flagellicauda","AZ: Yavapai Co., Indian Ruin Rd (358836, 3849805)"
"148",1314,"37822","BKS","A. flagellicauda","AZ: Yavapai Co., Indian Ruin Rd (358836, 3849805)"
"149",1315,"37822","BKS","A. flagellicauda","AZ: Yavapai Co., Indian Ruin Rd (358836, 3849805)"
"150",1316,"37822","BKS","A. uniparens","AZ: Yavapai Co., Chino Valley (379954, 3847554)"
"151",1317,"37826","BKS","A. flagellicauda","AZ: Yavapai Co., Black Mesa, Sunset Pt, I-17 (396006, 3783468)"
"152",1318,"37826","BKS","A. flagellicauda","AZ: Yavapai Co., Black Mesa, Sunset Pt, I-17 (396006, 3783468)"
"153",1319,"37826","BKS","A. tigris","AZ: Yavapai Co., Bloody Basin Rd, I-17 (397506, 3793664)"
"154",1320,"37826","BKS","A. tigris","AZ: Yavapai Co., Bloody Basin Rd, I-17 (397506, 3793664)"
"155",1321,"37826","BKS","A. tigris","AZ: Yavapai Co., Bloody Basin Rd, I-17 (397506, 3793664)"
"156",1322,"37826","BKS","A. tigris","AZ: Maricopa Co., New River Rd, I-17 (392268, 3751505)"
"157",1323,"37839","BKS","Aspidoscelis  pai","AZ: Coconino Co., Twin Arrows, I-40 (477590, 3889477)"
"158",1324,"37840","BKS","Aspidoscelis  pai","AZ: Coconino Co., Twin Arrows, I-40 (477590, 3889477)"
"159",1325,"37842","BKS","A. velox","AZ: Coconino Co., Wupatki (463604, 3919198)"
"160",1326,"37851","PSH","A. uniparens","NM: Grant Co., Hachita"
"161",1327,"37851","PSH","A. uniparens","NM: Grant Co., Hachita"
"162",1328,"37863","BKS","A. uniparens","AZ: Cochise Co., Moser Rd @ Kan Sett. Rd (617576, 3557780)"
"163",1329,"37864","BKS","Heterodon naiscus","AZ: Santa Cruz Co., 2 mi W Elgin (542288, 3502509)"
"164",1330,"37878","BKS","A. tigris","AZ: Maricopa Co., SR 87, S Sunflower (457203, 3747168)"
"165",1331,"37878","BKS","A. tigris","AZ: Maricopa Co., SR 87, S Sunflower (457203, 3747168)"
"166",1332,"37878","BKS","A. tigris","AZ: Maricopa Co., SR 87 at Four Peaks Rd (452991, 3726693)"
"167",1333,"38072","BKS","A. tigris","AZ: Maricopa Co., Sun Valley Parkway, 12 mi. east McMiken Dike (342887, 3723285)"
"168",1334,"38072","BKS","A. tigris","AZ: Maricopa Co., Sun Valley Parkway, 12 mi. east McMiken Dike (342887, 3723285)"
"169",1335,"38072","BKS","A. tigris","AZ: Maricopa Co., Sun Valley Parkway, 25 mi. east McMiken Dike (344372, 3705167)"
"170",1336,"38072","BKS","A. tigris","AZ: Maricopa Co., Sun Valley Parkway, 10 mi. east McMiken Dike (345060, 3725315)"
"171",1337,"38072","BKS","A. tigris","AZ: Maricopa Co., Sun Valley Parkway, 10 mi. east McMiken Dike (345060, 3725315)"
"172",1338,"38072","BKS","A. tigris","AZ: Maricopa Co., Sun Valley Parkway, 10 mi. east McMiken Dike (345060, 3725315)"
"173",1339,"38072","BKS","A. tigris","AZ: Maricopa Co., Sun Valley Parkway, 10 mi. east McMiken Dike (345060, 3725315)"
"174",1340,"38086","BKS","A. tigris","AZ: Pinal Co., Park Link Rd, east of I-10 about 4 mi (472435, 3608069)"
"175",1341,"38086","BKS","A. tigris","AZ: Pinal Co., Park Link Rd, east of I-10 about 4 mi (472435, 3608069)"
"176",1342,"38086","BKS","A. tigris","AZ: Pinal Co., Park Link Rd, east of I-10 about 11  mi (485185, 3610460)"
"177",1343,"38086","BKS","A. tigris","AZ: Pinal Co., Park Link Rd, east of I-10 about 11  mi (485185, 3610460)"
"178",1344,"38086","BKS","?","AZ: Pinal Co., SR 77, west of Oracle  (514651, 3608153)"
"179",1345,"38087","BKS","Mast. flagellum","AZ: Santa Cruz Co., Ruby Road, west of I-19 (496715, 3473235)"
"180",1346,"38087","BKS","Aspidoscelis tigris","AZ: Pima Co., Santa Rita Exp. Range, about 5 mi. east of I-19 (506600, 3520740)"
"181",1347,"38108","BKS","Aspidoscelis tigris","AZ: Maricopa Co., Phx (14425 north 9th street)"
"182",1348,"38115","BKS","A. uniparens","NM: Luna Co., I-10 at Gage (774749, 3568188)"
"183",1349,"38115","BKS","A. uniparens","NM: Luna Co., I-10 at Gage (774749, 3568188)"
"184",1350,"38115","BKS","A. marmorata","NM: Luna Co., I-10 at Gage (774749, 3568188)"
"185",1351,"38115","BKS","A. marmorata","NM: Luna Co., I-10 at Gage (774749, 3568188)"
"186",1352,"38115","BKS","A. marmorata","NM: Luna Co., I-10 at Gage (774749, 3568188)"
"187",1353,"38115","BKS","A. marmorata","NM: Luna Co., I-10 at Gage (774749, 3568188)"
"188",1354,"38115","BKS","A. marmorata","NM: Luna Co., I-10 at Gage (774749, 3568188)"
"189",1355,"38115","BKS","A. uniparens","NM: Grant Co., I-10 at HachitaExit (SR 70) (753774, 3562154)"
"190",1356,"38115","BKS","A. uniparens","NM: Grant Co., I-10 at HachitaExit (SR 70) (753774, 3562154)"
"191",1357,"38115","BKS","A. tigris","NM: Hidalgo Co., Pipeline south of Steins (689782, 3566599)"
"192",1358,"38115","BKS","A. tigris","NM: Hidalgo Co., Pipeline south of Steins (689782, 3566599)"
"193",1359,"38115","BKS","A. tigris","NM: Hidalgo Co., Pipeline south of Steins (689782, 3566599)"
"194",1360,"38115","BKS","A. tigris","NM: Hidalgo Co., Pipeline south of Steins (689782, 3566599)"
"195",1361,"38115","BKS","A. tigris","AZ: Cochise Co., south of I-10 exit 390, AZ side of Pipeline (681654, 3565898)"
"196",1362,"38115","BKS","Hybrid whiptail","NM: Hidalgo Co., SR 80, PLT (Pipeline Transect) (693305, 3565045)[A. tigris punctilinealis X A. marmorata]"
"197",1363,"38116","BKS","A. neomexicana","NM: Hidalgo Co., SR 70 12 mi NW of Lordsburg (705175, 3594141)"
"198",1364,"38116","BKS","A. neomexicana","NM: Hidalgo Co., SR 70 12 mi NW of Lordsburg (705175, 3594141)"
"199",1365,"38116","BKS","A. marmorata","NM: Hidalgo Co., SR 70 12 mi NW of Lordsburg (705175, 3594141)"
"200",1366,"38116","BKS","A. marmorata","NM: Hidalgo Co., SR 70 12 mi NW of Lordsburg (705175, 3594141)"
