"","COLECTION NUMBER","CLASS","FAMILY","GENUS","SPECIES","SUSPECIES","IDENTIFIER","IDENTIF. YEAR","COUNTRY","STATE","MUNICIPALITY","LOCALITY","LATITUDE (DEGREES)","LATITUDE (MINUTES)","LATITUDE (SECONDS)","LONGITUDE (DEGREES)","LONGITUD (MINUTES)","LONGITUD (SECONDS)","COLLECTOR","COLLECTOR ACRONYM","COLLECTOR NUMBER","COLLECTION TIME","COLLECTION DAY","COLLECTION MONTH","COLLECTION YEAR","SEX","AGE","VEGETATION","COLLECTION SITE","ALTITUDE","ADITIONAL INFORMATION","SAMPLE PREPARAYION","TISSUE","LATITUDE","LONGITUDE"
"227",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","Venustiano Carranza","Venustiano Carranza","16","19","7.7",92,34,"13.6","Saúl F. Domínguez Guerrero","SFDG","269","0.48958333333333331",31,"May",2011,"Female","Adult","Rainforest (modified)","Ground",613,NA,"70% Ethanol","YES",16.3188055555556,-92.5704444444444
"228",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","Venustiano Carranza","Venustiano Carranza","16","19","7.7",92,34,"13.6","Saúl F. Domínguez Guerrero","SFDG","270","0.49305555555555558",31,"May",2011,"Male","Adult","Rainforest (modified)","Ground",613,NA,"70% Ethanol",NA,16.3188055555556,-92.5704444444444
"229",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","Venustiano Carranza","Venustiano Carranza","16","19","9.1999999999999993",92,34,"10.7","Norma L. Manríquez Morán","NLMM","446","0.47569444444444442",31,"May",2011,"Male","Adult","Rainforest (modified)","Ground",632,NA,"70% Ethanol",NA,16.3192222222222,-92.5696388888889
"230",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","Venustiano Carranza","Venustiano Carranza","16","19","7.1",92,34,"19.07","Norma L. Manríquez Morán","NLMM","447","0.50694444444444442",31,"May",2011,"Male","Adult","Rainforest (modified)","Ground",619,NA,"70% Ethanol","YES",16.3186388888889,-92.5719638888889
"231",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",1999,"México","Tabasco","Centla","Playa Miramar","18","29","10.89",92,47,"41.85","Norma L. Manríquez Morán","NLMM","059","0.40277777777777773",23,"May",1999,NA,NA,"Halophytic vegetation","Beach",2,NA,"70% Ethanol",NA,18.4863583333333,-92.7949583333333
"232",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",1999,"México","Tabasco","Centla","Playa Miramar","18","29","10.89",92,47,"41.85","Norma L. Manríquez Morán","NLMM","060","0.41388888888888892",23,"May",1999,NA,NA,"Halophytic vegetation","Beach",2,NA,"70% Ethanol",NA,18.4863583333333,-92.7949583333333
"233",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",1999,"México","Tabasco","Centla","Playa Miramar","18","29","10.89",92,47,"41.85","Norma L. Manríquez Morán","NLMM","061","0.42569444444444443",23,"May",1999,NA,NA,"Halophytic vegetation","Beach",2,NA,"70% Ethanol",NA,18.4863583333333,-92.7949583333333
"234",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",1999,"México","Tabasco","Centla","Playa Miramar","18","29","10.89",92,47,"41.85","Norma L. Manríquez Morán","NLMM","062","0.43541666666666662",23,"May",1999,NA,NA,"Halophytic vegetation","Beach",2,NA,"70% Ethanol","YES",18.4863583333333,-92.7949583333333
"235",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",1999,"México","Tabasco","Centla","Playa Miramar","18","29","10.89",92,47,"41.85","Norma L. Manríquez Morán","NLMM","063","0.44305555555555554",23,"May",1999,NA,NA,"Halophytic vegetation","Beach",2,NA,"70% Ethanol",NA,18.4863583333333,-92.7949583333333
"236",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",1999,"México","Tabasco","Centla","Playa Miramar","18","29","10.89",92,47,"41.85","Norma L. Manríquez Morán","NLMM","064","0.45277777777777778",23,"May",1999,NA,NA,"Halophytic vegetation","Beach",2,NA,"70% Ethanol",NA,18.4863583333333,-92.7949583333333
"237",NA,"Sauropsida","Teiidae","Aspidoscelis","deppii",NA,"Norma L. Manríquez Morán",1999,"México","Tabasco","Centla","Playa Miramar","18","29","10.89",92,47,"41.85","Norma L. Manríquez Morán","NLMM","065","0.45624999999999999",23,"May",1999,NA,NA,"Halophytic vegetation","Beach",2,NA,"70% Ethanol","YES",18.4863583333333,-92.7949583333333
"238",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","La Campana","16","1","4.4000000000000004",92,2,"15","Saúl F. Domínguez Guerrero","SFDG","243","0.46736111111111112",26,"May",2011,"Female","Adult","Rainforest (modified)","Ground",765,"Pathenogenetic","70% Ethanol","YES",16.0178888888889,-92.0375
"239",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","La Campana","16","1","15.2",92,2,"33.4","Saúl F. Domínguez Guerrero","SFDG","260","0.52083333333333337",30,"May",2011,"Female","Adult","Rainforest (modified)","Ground",779,NA,"70% Ethanol","YES",16.0208888888889,-92.0426111111111
"240",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","La Campana","16","1","21.4",92,2,"40","Saúl F. Domínguez Guerrero","SFDG","261","0.58333333333333337",30,"May",2011,"Female","Adult","Rainforest (modified)","Ground",777,NA,"70% Ethanol","YES",16.0226111111111,-92.0444444444444
"241",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","La Campana","16","1","25.6",92,2,"48.3","Saúl F. Domínguez Guerrero","SFDG","286","0.44097222222222227",5,"July",2012,"Female","Adult","Rainforest (modified)",NA,763,NA,"70% Ethanol","YES",16.0237777777778,-92.04675
"242",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","La Campana","16","1","25.6",92,2,"48.3","Víctor M. Martínez Bustos","VMMB","1","0.44444444444444442",5,"July",2012,"Female","Adult","Rainforest (modified)",NA,763,NA,"70% Ethanol","YES",16.0237777777778,-92.04675
"243",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","La Campana","16","1","16.3",92,2,"34.299999999999997","Saúl F. Domínguez Guerrero","SFDG","287","0.55555555555555558",5,"July",2012,"Female","Adult","Rainforest (modified)",NA,779,NA,"70% Ethanol","YES",16.0211944444444,-92.0428611111111
"244",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","La Campana","16","0","24.5",92,1,"16.8","Víctor M. Martínez Bustos","VMMB","2","0.54652777777777783",6,"July",2012,"Female","Adult","Avocado garden",NA,763,NA,"70% Ethanol","YES",16.0068055555556,-92.0213333333333
"245",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","La Campana","16","0","23.2",92,1,"15.2","Saúl F. Domínguez Guerrero","SFDG","288","0.56111111111111112",6,"July",2012,"Female","Adult","Rainforest (modified)",NA,763,NA,"70% Ethanol","YES",16.0064444444444,-92.0208888888889
"246",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","La Campana","16","0","21.4",92,1,"13.9","Víctor M. Martínez Bustos","VMMB","3","0.57916666666666672",6,"July",2012,"Female","Adult","Avocado garden",NA,764,NA,"70% Ethanol","YES",16.0059444444444,-92.0205277777778
"247",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","La Campana","16","0","53.2",92,1,"51","Saúl F. Domínguez Guerrero","SFDG","289","0.62847222222222221",6,"July",2012,"Female","Adult","Rainforest (modified)",NA,790,NA,"70% Ethanol","YES",16.0147777777778,-92.0308333333333
"248",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","Nuevo Zapaluta","16","1","50.9",92,5,"38.4","Saúl F. Domínguez Guerrero","SFDG","255","0.51249999999999996",28,"May",2011,"Female",NA,"Rainforest (modified)","Ground",725,NA,"70% Ethanol","YES",16.0308055555556,-92.094
"249",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","Nuevo Zapaluta","16","1","50.9",92,5,"38.4","Saúl F. Domínguez Guerrero","SFDG","256","0.52083333333333337",28,"May",2011,"Female",NA,"Rainforest (modified)","Ground",725,NA,"70% Ethanol","YES",16.0308055555556,-92.094
"250",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","San Francisco","16","1","24.9",92,2,"46.4","Norma L. Manríquez Morán","NLMM","432","0.49791666666666662",26,"May",2011,"Female","Adult","Rainforest (modified)","Ground",770,"Pathenogenetic","70% Ethanol","YES",16.0235833333333,-92.0462222222222
"251",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","San Francisco","16","1","14.9",92,2,"32.700000000000003","Saúl F. Domínguez Guerrero","SFDG","250","0.50763888888888886",27,"May",2011,"Female","Adult",NA,"Ground",780,"Pathenogenetic","70% Ethanol","YES",16.0208055555556,-92.0424166666667
"252",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","San Francisco","16","1","14.9",92,2,"32.700000000000003","Saúl F. Domínguez Guerrero","SFDG","251","0.52083333333333337",27,"May",2011,"Female","Adult",NA,"Ground",780,"Pathenogenetic","70% Ethanol",NA,16.0208055555556,-92.0424166666667
"253",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","San Francisco","16","1","17.399999999999999",92,2,"37.4","Saúl F. Domínguez Guerrero","SFDG","252","0.55347222222222225",27,"May",2011,"Female","Adult",NA,"Ground",782,"Pathenogenetic","70% Ethanol","YES",16.0215,-92.0437222222222
"254",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","San Francisco","16","1","18.8",92,2,"38.9","Saúl F. Domínguez Guerrero","SFDG","253","0.57777777777777783",27,"May",2011,"Female","Adult","Rainforest (modified)","Ground",777,"Pathenogenetic","70% Ethanol","YES",16.0218888888889,-92.0441388888889
"255",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","San Francisco","16","1","23.1",92,2,"40.1","Norma L. Manríquez Morán","NLMM","443","0.58680555555555558",30,"May",2011,"Female","Adult","Rainforest","Ground",775,NA,"70% Ethanol","YES",16.0230833333333,-92.0444722222222
"256",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2011,"México","Chiapas","La Trinitaria","San Francisco","16","0","51.7",92,1,"50.7","Norma L. Manríquez Morán","NLMM","444","0.69097222222222221",30,"May",2011,"Female","Adult","Rainforest","Ground",787,NA,"70% Ethanol","YES",16.0143611111111,-92.03075
"257",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","San Francisco","16","0","24.5",92,1,"15.3","Saúl F. Domínguez Guerrero","SFDG","290","0.46875",8,"July",2012,"Female","Adult","Rainforest (modified)",NA,760,NA,"70% Ethanol","YES",16.0068055555556,-92.0209166666667
"258",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","San Francisco","16","0","24.5",92,1,"15.3","Saúl F. Domínguez Guerrero","SFDG","291","0.4861111111111111",8,"July",2012,"Female","Adult","Rainforest (modified)",NA,760,NA,"70% Ethanol","YES",16.0068055555556,-92.0209166666667
"259",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","San Francisco","16","0","25.5",92,1,"16.7","Saúl F. Domínguez Guerrero","SFDG","292","0.50277777777777777",8,"July",2012,"Female","Adult","Rainforest (modified)",NA,765,NA,"70% Ethanol","YES",16.0070833333333,-92.0213055555556
"260",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","La Trinitaria","San Francisco","16","0","25.5",92,1,"16.7","Víctor M. Martínez Bustos","VMMB","4","0.50694444444444442",8,"July",2012,"Female","Adult","Rainforest (modified)",NA,765,NA,"70% Ethanol","YES",16.0070833333333,-92.0213055555556
"261",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","Venustiano Carranza","Paraíso Grijalva","16","13","13.7",92,38,"57.8","Saúl F. Domínguez Guerrero","SFDG","293","0.63194444444444442",9,"July",2012,"Female","Adult","Rainforest (modified)",NA,635,NA,"70% Ethanol",NA,16.2204722222222,-92.6493888888889
"262",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","Venustiano Carranza","Paraíso Grijalva","16","13","13.1",92,39,"0.5","Saúl F. Domínguez Guerrero","SFDG","295","0.61388888888888882",10,"July",2012,"Female","Adult","Rainforest (modified)",NA,620,NA,"70% Ethanol",NA,16.2203055555556,-92.6501388888889
"263",NA,"Sauropsida","Teiidae","Aspidoscelis","G",NA,"Norma L. Manríquez Morán",2012,"México","Chiapas","Venustiano Carranza","Paraíso Grijalva","16","13","14.4",92,38,"53.3","Víctor M. Martínez Bustos","VMMB","5","0.6333333333333333",10,"July",2012,"Female","Adult","Rainforest (modified)",NA,638,NA,"70% Ethanol","YES",16.2206666666667,-92.6481388888889
"264",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis","A. gularis","Norma L. Manríquez Morán",2011,"México","Hidalgo","Huasca de Ocampo","Huasca",NA,NA,NA,NA,NA,NA,"Norma L. Manríquez Morán","NLMM","449",NA,5,"June",2011,NA,"Young",NA,NA,NA,NA,"70% Ethanol","YES",NA,NA
"265",NA,"Sauropsida","Teiide","Aspidoscelis","gularis","pallidus","Uri Omar García Vázquez",2010,"México","Coahuila","Cuatrocienegas","Cuatrocienegas","27","0","33.7",102,4,"42.3","Uri O. Garcia Vázquez","UOGV","2024","0.4375",4,"June",2010,NA,NA,"Xerophytic scrub","Over limestone rock",770,NA,"70% Ethanol","YES",27.0093611111111,-102.078416666667
"266",NA,"Sauropsida","Teiide","Aspidoscelis","gularis","pallidus","Uri Omar García Vázquez",2010,"México","Coahuila","Cuatrocienegas","Cuatrocienegas","21","0","7.4",102,4,"25.3","Uri O. Garcia Vázquez","UOGV","2025","0.61527777777777781",4,"June",2010,NA,NA,"Xerophytic scrub","Over limestone rock",761,NA,"70% Ethanol","YES",21.0020555555556,-102.073694444444
"267",NA,"Sauropsida","Teiide","Aspidoscelis","gularis","pallidus","Uri Omar García Vázquez",2010,"México","Coahuila","Cuatrocienegas","Cuatrocienegas","27","0","3.8",102,4,"23.2","Uri O. Garcia Vázquez","UOGV","2026","1.0416666666666666E-2",4,"June",2010,NA,NA,"Xerophytic scrub","Over limestone rock",758,NA,"70% Ethanol","YES",27.0010555555556,-102.073111111111
"268",NA,"Sauropsida","Teiide","Aspidoscelis","gularis","pallidus","Uri Omar García Vázquez",2010,"México","Coahuila","Cuatrocienegas","Cuatrocienegas","27","0","19.1",102,4,"31.2","Uri O. Garcia Vázquez","UOGV","2027","0.45555555555555555",4,"June",2010,NA,NA,"Xerophytic scrub","Over limestone rock",764,NA,"70% Ethanol","YES",27.0053055555556,-102.075333333333
"269",NA,"Sauropsida","Teiide","Aspidoscelis","gularis","pallidus","Uri Omar García Vázquez",2010,"México","Coahuila","Cuatrocienegas","Cuatrocienegas","27","0","28.3",102,4,"36.3","Juan C. Hernández Zenil Zenil","JCHZ","34","11:20AM",4,"June",2010,NA,NA,"Xerophytic scrub","Over limestone rock",766,NA,"70% Ethanol","YES",27.0078611111111,-102.07675
"270",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Aguascalientes","Calvillo","El Sauz","21","53","0.63",102,37,"5.3","Carlos Pérez Almazán","CPA","60",NA,19,"July",2013,NA,NA,NA,NA,1942,NA,"70% Ethanol","YES",21.8835083333333,-102.618138888889
"271",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Aguascalientes","Calvillo","El Sauz","21","53","0.63",102,37,"5.3","Carlos Pérez Almazán","CPA","61",NA,19,"July",2013,NA,NA,NA,NA,1942,NA,"70% Ethanol","YES",21.8835083333333,-102.618138888889
"272",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Aguascalientes","Calvillo","El Sauz","21","53","0.63",102,37,"5.3","Carlos Pérez Almazán","CPA","62",NA,19,"July",2013,NA,NA,NA,NA,1942,NA,"70% Ethanol","YES",21.8835083333333,-102.618138888889
"273",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Aguascalientes","Calvillo","El Sauz","21","53","0.63",102,37,"5.3","Carlos Pérez Almazán","CPA","63",NA,19,"July",2013,NA,NA,NA,NA,1942,NA,"70% Ethanol","YES",21.8835083333333,-102.618138888889
"274",NA,"Sauropsida","Teiidae","Aspidoscelis","gularis",NA,"Carlos Pérez Almazán",2013,"México","Aguascalientes","Calvillo","El Sauz","21","53","0.63",102,37,"5.3","Carlos Pérez Almazán","CPA","64",NA,19,"July",2013,NA,NA,NA,NA,1942,NA,"70% Ethanol","YES",21.8835083333333,-102.618138888889
